Rue de la Compagnie Paris-Orléans	LINESTRING (2.4266348 48.7252968, 2.4267902 48.725335, 2.4275883 48.7255311, 2.4277499 48.7255376, 2.4278678 48.7254931, 2.4279483 48.7254153, 2.4283471 48.7246991, 2.4283706 48.7246569)
Rue Henri Gilbert	LINESTRING (2.4283947 48.726663, 2.4284105 48.7266332, 2.4294328 48.72479, 2.4294518 48.7247562)
Rue du Maréchal Foch	LINESTRING (2.4186047 48.7244346, 2.4187055 48.7244341, 2.4190061 48.7244923, 2.4193238 48.7245614)
Rue des Belges	LINESTRING (2.4248432 48.7258432, 2.4249991 48.725661, 2.4256372 48.7249824, 2.4260241 48.7242708, 2.4260388 48.7242445)
Rue Édouard Juvigny	LINESTRING (2.4204734 48.7259316, 2.4205352 48.725905, 2.420649 48.7258989, 2.4227447 48.7263811, 2.4233724 48.7265276, 2.424484 48.7267804, 2.4246252 48.7268128)
Résidence de la Sablière	LINESTRING (2.4236101 48.7284689, 2.424039 48.7272244, 2.424516 48.7273022)
Rue des Maraîchers	LINESTRING (2.4226737 48.7276644, 2.4233724 48.7265276)
Rue Simon	LINESTRING (2.4221932 48.7272762, 2.4227311 48.7264026, 2.4227447 48.7263811, 2.4227603 48.7263573, 2.4230357 48.7259362, 2.4232747 48.7255527, 2.4233151 48.725485, 2.4233731 48.7253908, 2.4235947 48.7250307, 2.4236537 48.7249401, 2.4239111 48.7245245, 2.4239747 48.7244249, 2.4243241 48.7238712, 2.4243767 48.7237878)
Rue des Roses	LINESTRING (2.4230357 48.7259362, 2.4246396 48.7262955, 2.4247371 48.7263174)
Rue du Docteur Bernard Léger	LINESTRING (2.4205271 48.7248381, 2.4205408 48.7248144, 2.4205579 48.7247848, 2.4208181 48.7243675, 2.4208738 48.7242928)
Rue Saint-Georges	LINESTRING (2.421278 48.7229987, 2.4211753 48.7229727, 2.4208717 48.7228957, 2.4203045 48.7227484, 2.4201212 48.7227008, 2.4198053 48.7226188, 2.4189488 48.7223584, 2.4185374 48.722232, 2.4184746 48.7222124)
Rue Henri Magnier	LINESTRING (2.4211376 48.723681, 2.4229715 48.7241217, 2.4239747 48.7244249)
Avenue Auguste Duru	LINESTRING (2.418573 48.7237804, 2.4186772 48.7237865, 2.4188055 48.7238087, 2.4200024 48.7240879, 2.4200987 48.7241105, 2.4207573 48.7242639, 2.4208738 48.7242928)
Rue Sully	LINESTRING (2.4214075 48.7230408, 2.4214799 48.7230609, 2.4225182 48.7233496, 2.4236811 48.7236168)
Avenue du Général de Gaulle	LINESTRING (2.4187069 48.7284601, 2.4186797 48.7277972, 2.4186769 48.7277046, 2.4186761 48.727572, 2.4186685 48.7274752, 2.4186673 48.7274268, 2.4186644 48.7273266, 2.4186605 48.7272119, 2.418656 48.7270106, 2.4186426 48.7266684, 2.418641 48.7266198, 2.4186395 48.7265712, 2.4186373 48.7265002, 2.4186238 48.726055, 2.4186243 48.7259906, 2.4186297 48.7254129, 2.4186326 48.7252943, 2.418635 48.725217, 2.41864 48.7251294)
Rue du Bac	LINESTRING (2.4186047 48.7244346, 2.4185931 48.7243062, 2.4185843 48.7239478, 2.4185782 48.7238656, 2.418573 48.7237804, 2.4185701 48.7236839, 2.418569 48.7234207, 2.4185643 48.7231426, 2.4185476 48.7227952, 2.4185291 48.7225647, 2.41852 48.722505, 2.4185146 48.7224305, 2.4184982 48.7223199, 2.4184746 48.7222124, 2.4183607 48.721672, 2.4183491 48.721618, 2.4183222 48.7214571, 2.4183032 48.7212136, 2.4183026 48.7211587, 2.4183058 48.7211079)
Rue de Mons	LINESTRING (2.4158515 48.725874, 2.4160014 48.7253041, 2.4159675 48.7251424, 2.4159246 48.7249009)
Rue d'Estienne d'Orves	LINESTRING (2.4159246 48.7249009, 2.4160316 48.7249684, 2.4161916 48.7250107, 2.4172632 48.7250696, 2.4180507 48.7251057, 2.4181777 48.7251121, 2.4182163 48.7251138, 2.4183874 48.7251215, 2.418491 48.7251239, 2.4185308 48.7251256, 2.41864 48.7251294)
Rue de Verdun	LINESTRING (2.4158515 48.725874, 2.417653 48.7260765, 2.4186238 48.726055)
Rue Robert Schuman	LINESTRING (2.4155099 48.726599, 2.4154613 48.7266006, 2.4142772 48.7266027, 2.4135647 48.7264648)
Rue des Pierrières	LINESTRING (2.4107712 48.7264495, 2.4089584 48.7263291, 2.4086008 48.726308)
Allée des Pierrières	LINESTRING (2.4089584 48.7263291, 2.4089145 48.7266304, 2.4088539 48.7268275)
Allée Voltaire	LINESTRING (2.4126142 48.7299411, 2.4127507 48.7295822, 2.4128466 48.7293807, 2.4128977 48.7293082, 2.4129476 48.7292374, 2.4129859 48.7291734, 2.4131612 48.7288805, 2.4132521 48.7286853, 2.4134419 48.7284828, 2.4135813 48.7283897, 2.4137493 48.7280238, 2.4137665 48.7280093, 2.4139821 48.7278275, 2.414033 48.7276531, 2.4140121 48.7276004, 2.4140728 48.7273035, 2.4141099 48.7272693)
Rue Henri Dunant	LINESTRING (2.4142772 48.7266027, 2.4142146 48.7260273, 2.4142426 48.7258655, 2.4142676 48.7257589, 2.414456 48.724901, 2.4144623 48.7248062, 2.4143347 48.7243391)
Rue de la Courre aux Lièvres	LINESTRING (2.4131869 48.7263901, 2.4132609 48.7261259, 2.4132762 48.7260532, 2.413324 48.725807, 2.4133234 48.7257413, 2.4133226 48.7256477, 2.4133166 48.7249378, 2.4133152 48.7247773, 2.4133412 48.7244657)
Rue du Hameau de Bellevue	LINESTRING (2.4133412 48.7244657, 2.4143347 48.7243391)
Avenue de l'Europe	LINESTRING (2.4108651 48.7261334, 2.4108742 48.726091)
Rue Jacqueline Auriol	LINESTRING (2.4111879 48.7238159, 2.4110328 48.7238116, 2.4109895 48.7238104, 2.4099592 48.7237889, 2.4095627 48.7237806)
Rue Roland Garros	LINESTRING (2.4047084 48.7217873, 2.4047899 48.7217459, 2.4051701 48.7215962)
Rue de Soweto	LINESTRING (2.3998288 48.7307233, 2.3991237 48.7306176, 2.3986386 48.7305787)
Avenue du 8 Mai 1945	LINESTRING (2.4074363 48.7260027, 2.4073601 48.7262972, 2.4072313 48.7266222, 2.4063996 48.7283223, 2.4061596 48.7287704)
Avenue de la République	LINESTRING (2.4521427 48.719925, 2.4520586 48.7199843, 2.4519273 48.7200869, 2.4517281 48.7202789, 2.4516579 48.7203614, 2.4516269 48.7204379)
Allée de la Source	LINESTRING (2.4474761 48.7262327, 2.4474453 48.7261733, 2.447461 48.7254015, 2.4474657 48.7253522, 2.4475442 48.7252469, 2.4496756 48.7236351, 2.4497547 48.7236002, 2.4498405 48.7235781, 2.44998 48.7235737, 2.4500886 48.7236042, 2.4501664 48.7236471, 2.4502248 48.7237028, 2.4502516 48.7237661, 2.4502476 48.7238293, 2.4502211 48.7238743)
Rue de l'Église	LINESTRING (2.4479648 48.7271418, 2.4478756 48.7270558, 2.4478151 48.7270108, 2.4477707 48.7269712, 2.4474806 48.7267906, 2.4472917 48.726653, 2.4472119 48.7266001, 2.4468665 48.7262806, 2.4465465 48.7260969, 2.4462494 48.7259991, 2.4459932 48.7259562)
Rue Garibaldi	LINESTRING (2.4517157 48.7304063, 2.451787 48.7303673)
Avenue de l'Armée Leclerc	LINESTRING (2.3514903 48.7026519, 2.3514434 48.7025993, 2.3513726 48.7025083, 2.351049 48.7019816, 2.350905 48.7017953, 2.3507626 48.7016148, 2.3504709 48.7012564, 2.3501716 48.7009729, 2.3499285 48.7007435, 2.3494378 48.7003152)
Avenue de Gravigny	LINESTRING (2.3494378 48.7003152, 2.3498233 48.7004532, 2.3521222 48.7015387)
Boulevard des Belges	LINESTRING (2.3529551 48.6998923, 2.3527755 48.7002499, 2.3527526 48.7002955)
Avenue du Général de Gaulle	LINESTRING (2.3548839 48.7054443, 2.3548633 48.7053934, 2.3547985 48.7053319, 2.3542743 48.7048475, 2.3542111 48.7047832, 2.3541284 48.7046921, 2.3536517 48.7039015, 2.3536371 48.7038778, 2.3535704 48.7037696)
Avenue du Général de Gaulle	LINESTRING (2.3550694 48.7056024, 2.3551923 48.7057003, 2.3559364 48.70639, 2.3565934 48.7070035, 2.3566976 48.707106, 2.3567761 48.7071766, 2.3573407 48.7076847, 2.3574158 48.7077518, 2.3575229 48.7078486, 2.3576282 48.7079585, 2.3578348 48.708147, 2.3582392 48.7085159, 2.3583428 48.7086125, 2.3588667 48.7091088, 2.3588997 48.7091556)
Avenue du Général de Gaulle	LINESTRING (2.3591863 48.709408, 2.3592767 48.7094887, 2.3593574 48.7095645, 2.3597041 48.7098904, 2.3601593 48.7103085, 2.3602828 48.710424, 2.360585 48.7107023, 2.3606693 48.7107802, 2.3612871 48.7113513, 2.3613823 48.7114367, 2.3614601 48.7115144, 2.3620629 48.7120732, 2.3621728 48.7121751)
Place Henri Barbusse	LINESTRING (2.3632624 48.7127313, 2.3633167 48.7127345, 2.3633666 48.7127459, 2.3634112 48.7127655, 2.3634464 48.7127859, 2.3634778 48.7128089, 2.3635268 48.7128599, 2.3635385 48.7128947, 2.3635378 48.7129316)
Rue Paul Demange	LINESTRING (2.3686622 48.7162473, 2.3688093 48.7161294)
Rond-Point de l'Europe	LINESTRING (2.3168166 48.7256197, 2.3167267 48.7256855, 2.3166036 48.7257208, 2.3164931 48.7257223, 2.3163886 48.7256986, 2.3163029 48.7256526, 2.3162463 48.72559, 2.3162267 48.7255305, 2.3162338 48.7254698, 2.3162673 48.7254131, 2.316348 48.7253516, 2.3164583 48.7253151, 2.3165814 48.7253093, 2.3166984 48.7253349, 2.3167758 48.7253757, 2.3168302 48.7254303, 2.3168564 48.7254934, 2.3168517 48.7255586, 2.3168166 48.7256197)
Boulevard de l'Europe	LINESTRING (2.3168166 48.7256197, 2.3169634 48.7256467, 2.3172837 48.7257708, 2.3177114 48.7259395, 2.3185802 48.7262058, 2.3204873 48.7266504, 2.3215544 48.7268997, 2.3217843 48.7269516, 2.3218739 48.7269717, 2.3219227 48.7269837, 2.3223244 48.7270823, 2.3226812 48.7271494, 2.3229073 48.7271604, 2.3231128 48.7271408)
Rue André Dolimier	LINESTRING (2.326501 48.7313607, 2.32627 48.7314386, 2.3262203 48.7314547, 2.3260934 48.7314932, 2.3257329 48.7315722, 2.3256034 48.731599)
Rue Georges Collin	LINESTRING (2.3256034 48.731599, 2.3255781 48.7315554, 2.3252686 48.7310277, 2.3248651 48.7303552, 2.3248187 48.7302782, 2.3247704 48.7301907, 2.3243502 48.7294349, 2.3242527 48.7293119, 2.3241538 48.7292156, 2.3239003 48.7289569, 2.3235522 48.7286379, 2.322868 48.7279788, 2.322469 48.7276029, 2.3220165 48.7273253, 2.321751 48.727158, 2.3217288 48.7270331, 2.3217843 48.7269516)
Avenue Jean-Pierre Bénard	LINESTRING (2.3781548 48.7134261, 2.3781279 48.7135691)
Rue Paul Demange	LINESTRING (2.3686622 48.7162473, 2.3680032 48.716589)
Rue Paul Demange	LINESTRING (2.3688779 48.7162097, 2.3686622 48.7162473)
Rue Paul Demange	LINESTRING (2.3677554 48.7167239, 2.3677208 48.7168708, 2.3676528 48.716932, 2.3676064 48.7169542)
Rue Paul Demange	LINESTRING (2.3677999 48.7166742, 2.3677922 48.7166932, 2.367777 48.7167103, 2.3677554 48.7167239, 2.3677235 48.7167344, 2.3676882 48.7167375, 2.3676532 48.716733, 2.3676223 48.7167213, 2.3675988 48.7167037, 2.3675862 48.7166848, 2.3675822 48.7166643, 2.3675873 48.7166439, 2.3676009 48.7166252, 2.3676225 48.7166096, 2.3676501 48.7165988, 2.3676813 48.7165938, 2.3677133 48.7165949, 2.3677443 48.7166024, 2.3677705 48.7166158, 2.3677894 48.7166336, 2.3677994 48.7166544, 2.3677999 48.7166742)
Rue Paul Demange	LINESTRING (2.3677994 48.7166544, 2.3679052 48.7166392, 2.3680032 48.716589)
Rue de Bellevue	LINESTRING (2.4537633 48.7320359, 2.453757 48.7320261, 2.4537327 48.7320342, 2.4537221 48.7320224, 2.4536451 48.7320393, 2.4535764 48.7320573, 2.4535667 48.7320726, 2.4535371 48.7320823)
Avenue des Marronniers	LINESTRING (2.4502054 48.7292036, 2.4503532 48.7292651, 2.4508486 48.7294682, 2.4514427 48.7298271, 2.4520961 48.730198)
Rue Gambetta	LINESTRING (2.4566415 48.7313785, 2.4561441 48.7307565, 2.4558716 48.730587, 2.4548626 48.7301396, 2.4537489 48.7293933, 2.4537048 48.7293637)
Rue de la Justice	LINESTRING (2.4574177 48.7322952, 2.457466 48.73226, 2.458684 48.7313738, 2.458712 48.73131)
Rue Dandrieux	LINESTRING (2.4566415 48.7313785, 2.4565556 48.7314071, 2.4556432 48.7316981, 2.4555676 48.7317239)
Rue Villebois Mareuil	LINESTRING (2.4528474 48.7298095, 2.453894 48.730504, 2.4541442 48.7305833, 2.4550428 48.7312586, 2.4552735 48.7314591, 2.4555354 48.7316935, 2.4555676 48.7317239)
Rue Laboré	LINESTRING (2.4537486 48.73204, 2.4537633 48.7320359, 2.4541294 48.7319349, 2.4545984 48.7318135, 2.4546584 48.7317969, 2.4548994 48.7316835, 2.4549928 48.7316181, 2.4552251 48.7314833, 2.4552735 48.7314591)
Rue du 8 Mai 1945	LINESTRING (2.2736053 48.7277721, 2.2737089 48.7278439, 2.2737483 48.7279223)
Rue du 8 Mai 1945	LINESTRING (2.2737483 48.7279223, 2.2736263 48.7279033, 2.2734797 48.7278829)
Avenue de l'Europe	LINESTRING (2.2735595 48.7276612, 2.2736728 48.7276542, 2.2738193 48.7276516, 2.2738863 48.7276414, 2.2739895 48.7276242, 2.2740895 48.7276113, 2.2742141 48.7275894)
Avenue de l'Europe	LINESTRING (2.2742194 48.7276601, 2.2741183 48.7276785, 2.2738336 48.7277451, 2.2736053 48.7277721)
Avenue de Paris	LINESTRING (2.273171 48.72777, 2.273131 48.7276928, 2.2731211 48.7276601, 2.2731136 48.7276173, 2.2731 48.7275804)
Avenue de Paris	LINESTRING (2.272825 48.7272685, 2.2729276 48.727293, 2.2731501 48.7274466, 2.2732619 48.7275214, 2.2733418 48.7275772)
Rue de Melun	LINESTRING (2.5994226 48.7313331, 2.6000924 48.7307539, 2.6004331 48.7305079, 2.6010237 48.7301038, 2.6014178 48.7298821)
Rue Victor Hugo	LINESTRING (2.665648 48.7276986, 2.6657904 48.7276992, 2.6658222 48.7276873, 2.6658325 48.7276652, 2.6658343 48.7274861, 2.665682 48.727487, 2.665651 48.7275029, 2.6656442 48.7275302, 2.665648 48.7276986)
Rue Victor Hugo	LINESTRING (2.6658343 48.7274861, 2.666215 48.7274843)
Rue Jean Renoir	LINESTRING (2.6618002 48.7273182, 2.6630137 48.7275281, 2.6638024 48.7276545, 2.6641509 48.7277166)
Rue Jules Raimu	LINESTRING (2.6662412 48.7315861, 2.6661992 48.7315847, 2.6661118 48.7315802, 2.6655217 48.7315399, 2.6649624 48.7314975, 2.6649316 48.7315794, 2.6649218 48.7315962, 2.6648964 48.7316112, 2.6648555 48.7316152, 2.6641348 48.7315774, 2.6640017 48.7315486, 2.6638801 48.7314853, 2.6638043 48.7314147, 2.6637122 48.7313196, 2.6636003 48.7312042, 2.663355 48.7309523, 2.6629562 48.7305273, 2.6629233 48.7304921, 2.662665 48.7302225, 2.6625018 48.7300894, 2.6623187 48.7299847, 2.6621199 48.7299056, 2.6619239 48.7298612, 2.6617024 48.7298318)
Impasse de la Borde	LINESTRING (2.6331648 48.7312566, 2.6333031 48.7312359, 2.6344025 48.7310391)
Rue Marcel Pagnol	LINESTRING (2.6616452 48.7302433, 2.6617024 48.7298318, 2.6617217 48.7297182, 2.6617866 48.729337, 2.6618062 48.7292217, 2.6619013 48.7287453)
Rue Charles Pathé	LINESTRING (2.6661606 48.7260991, 2.6661514 48.7261243, 2.6661238 48.7261552, 2.6660819 48.7261781, 2.6660308 48.7261902, 2.6659764 48.7261902, 2.6659253 48.7261781, 2.6658853 48.7261567, 2.6658579 48.7261279, 2.665846 48.7260948, 2.6658509 48.726061, 2.665872 48.72603, 2.6659044 48.7260065, 2.6659461 48.7259906, 2.6659931 48.7259836, 2.6660411 48.7259864, 2.6660856 48.7259986, 2.6661225 48.726019, 2.6661497 48.7260481, 2.66616 48.7260731, 2.6661606 48.7260991)
Rue Jean Gabin	LINESTRING (2.6659253 48.7261781, 2.6659182 48.7261999, 2.6659085 48.7262731, 2.6659198 48.7263354, 2.6660745 48.7266897, 2.666146 48.7268846, 2.6663219 48.7273288)
Route de Chevry	LINESTRING (2.6348625 48.7091106, 2.636107 48.7100111, 2.6389566 48.7120614, 2.6402966 48.7130234, 2.6436344 48.7154197, 2.6478487 48.7184494, 2.6507279 48.720515)
Rue Robert Fretel	LINESTRING (2.6566459 48.7245251, 2.6566932 48.7244249, 2.6568371 48.7240269, 2.6568533 48.7239818, 2.6569507 48.7237115, 2.657036 48.7235139, 2.6572365 48.7230706, 2.6572965 48.7229606, 2.6573412 48.7228777)
Rue Maurice Ambolet	LINESTRING (2.6617142 48.7252301, 2.6617293 48.7251816, 2.6617066 48.7249929, 2.6616428 48.7248421, 2.661474 48.724725, 2.6610247 48.7244713, 2.6607972 48.7243788, 2.6605089 48.7243149, 2.6597019 48.7241564, 2.6596092 48.7241423, 2.6590319 48.7240331, 2.6584827 48.7239157)
Rue de la Beauderie	LINESTRING (2.6573412 48.7228777, 2.6575594 48.722934, 2.6587974 48.7232323, 2.659491 48.7233976, 2.6595265 48.7234061, 2.6597476 48.7234762, 2.659824 48.7235061, 2.6599162 48.7235421, 2.6601481 48.7236107, 2.6603453 48.723647, 2.6606349 48.7236883, 2.660711 48.7236962, 2.6608707 48.7237127, 2.6608764 48.7237133, 2.6621729 48.7238476, 2.6622956 48.7238603, 2.6624168 48.7238702, 2.6624961 48.7238778, 2.6633999 48.7239639, 2.6636229 48.7239638, 2.6638712 48.7239317, 2.6643366 48.7238649, 2.6643495 48.7238629, 2.6659996 48.7236055, 2.6660531 48.7235972, 2.6661103 48.7235972, 2.6661515 48.7235972)
Rue Saint-Exupéry	LINESTRING (2.6656204 48.7250454, 2.6655721 48.7250334, 2.664275 48.7247108)
Rue Jean-Charles Tupet	LINESTRING (2.6653236 48.7258578, 2.6653684 48.7257436, 2.6654939 48.7254025, 2.6656204 48.7250454, 2.6657205 48.7247754, 2.6659189 48.7242399, 2.6661515 48.7235972)
Route de Chevry	LINESTRING (2.6348625 48.7091106, 2.632044 48.7074174, 2.6281609 48.7050428)
Route de Chevry	LINESTRING (2.6281609 48.7050428, 2.6270537 48.7043688)
Route de Chevry	LINESTRING (2.6270537 48.7043688, 2.6249109 48.7030553)
Rond-Point de la Bordé	LINESTRING (2.6238677 48.7022823, 2.6238747 48.7023318, 2.6238559 48.7024104, 2.6238018 48.7024815, 2.6237176 48.7025384, 2.6236025 48.7025777, 2.6234742 48.7025901, 2.6233797 48.7025812, 2.6232912 48.7025574, 2.623214 48.7025203, 2.6231523 48.7024715, 2.6231104 48.7024142, 2.623091 48.7023519, 2.6230903 48.7023173, 2.6230965 48.702283, 2.6231182 48.7022341, 2.623154 48.702189, 2.6232304 48.7021324, 2.6233284 48.7020928, 2.6234395 48.7020736, 2.6235702 48.7020787, 2.6236912 48.7021119, 2.6237835 48.7021651, 2.6238465 48.7022347, 2.6238677 48.7022823)
Route de Chevry	LINESTRING (2.6249109 48.7030553, 2.6244146 48.7028005, 2.6239831 48.7025646, 2.6238196 48.7025395, 2.6237176 48.7025384)
Route de Chevry	LINESTRING (2.6238747 48.7023318, 2.6239589 48.7024152, 2.624079 48.7025017, 2.6244809 48.702747, 2.6249109 48.7030553)
Avenue du Général de Gaulle	LINESTRING (2.6224209 48.70153, 2.6215565 48.7009816, 2.6214998 48.7008902, 2.6214643 48.700793)
Avenue du Général de Gaulle	LINESTRING (2.623154 48.702189, 2.6231013 48.7020919, 2.6230584 48.7020352, 2.6224209 48.70153)
Avenue du Général de Gaulle	LINESTRING (2.6224209 48.70153, 2.6231785 48.7019729, 2.6232946 48.7020347, 2.6233576 48.7020544, 2.6234395 48.7020736)
Rue du Tubœuf	LINESTRING (2.6232512 48.7027134, 2.6231253 48.7029348, 2.6230627 48.7030339, 2.6229811 48.7031474, 2.6228306 48.7033365, 2.6226933 48.7034498, 2.6225045 48.70358, 2.622266 48.7036985, 2.6219994 48.7037899, 2.6217249 48.7038452, 2.6214571 48.7038722, 2.6210744 48.7038795, 2.6205285 48.7038893, 2.620516 48.7038897, 2.620168 48.703896, 2.6197149 48.7039043, 2.6190337 48.7039168, 2.6182905 48.7039304, 2.6179334 48.7039532, 2.6178351 48.7039612, 2.6176756 48.7039741)
Chemin de la Rue du Bois du Parc	LINESTRING (2.6579869 48.7000283, 2.6581414 48.6998414, 2.6593609 48.6978846, 2.6601326 48.6966463, 2.6601841 48.6965726, 2.6602185 48.6964763, 2.6603215 48.6962327, 2.6604416 48.6958758, 2.6604931 48.6957625, 2.6605532 48.6955925, 2.6606562 48.6953999, 2.6608193 48.6951506, 2.6620381 48.6933264, 2.6625874 48.6925445, 2.6628106 48.6922612, 2.6630595 48.6919609, 2.6633942 48.6916437, 2.6636689 48.6914397, 2.6641409 48.6911451, 2.6643727 48.6909977, 2.6645358 48.6908674, 2.6645787 48.6907938, 2.6646216 48.6906975, 2.6646302 48.6905671)
Rue Marcel Carné	LINESTRING (2.6657875 48.728351, 2.6657887 48.7284869, 2.6657917 48.7289946, 2.6657387 48.7297226, 2.6656931 48.73033, 2.6655868 48.730935, 2.6655778 48.7309862, 2.6655217 48.7315399)
Rue André Bourvil	LINESTRING (2.6643975 48.7291475, 2.6643448 48.728667, 2.6643424 48.7286465, 2.6644051 48.7286313, 2.6657203 48.7284881, 2.6657887 48.7284869)
Rue Louis de Funès	LINESTRING (2.6620579 48.7286576, 2.6623973 48.7287017, 2.6627362 48.7287667, 2.6629185 48.7288166, 2.6635555 48.7290499, 2.6637368 48.7291005, 2.6640088 48.7291396, 2.6641625 48.7291539, 2.6643975 48.7291475, 2.665568 48.7290185, 2.6657917 48.7289946, 2.6660325 48.7289717, 2.6661418 48.728966, 2.666658 48.728981, 2.6667098 48.7289816, 2.6667393 48.7289819)
Rue Fernandel	LINESTRING (2.6655778 48.7309862, 2.6651546 48.7305443, 2.6644866 48.7298468, 2.6642169 48.7295694, 2.6640241 48.7293799, 2.6637406 48.7291723, 2.6637368 48.7291005)
Rue Simone Signoret	LINESTRING (2.6649624 48.7314975, 2.6649074 48.7314246, 2.6648182 48.7313324, 2.6643592 48.7308572, 2.6636985 48.7301732)
D51e1	LINESTRING (2.6340471 48.730097, 2.6346052 48.7299882, 2.6351459 48.7298636, 2.6357295 48.7297221, 2.6363218 48.7295466, 2.6367595 48.7293881, 2.6371715 48.7292295, 2.6390426 48.7284822, 2.6394546 48.7283237, 2.6398752 48.7281368, 2.640991 48.7275763, 2.6410569 48.7275385, 2.6411551 48.7274775, 2.6414201 48.7272649, 2.6417034 48.7270385, 2.6418922 48.7269252, 2.642184 48.7267837, 2.6426985 48.7265716, 2.6427333 48.7265572)
Chemin de la Borde Grapin	LINESTRING (2.6348704 48.7321489, 2.6347287 48.7318203, 2.6344025 48.7310391, 2.6340658 48.7301465, 2.6340471 48.730097)
Grande Rue	LINESTRING (2.6329641 48.7303237, 2.6330001 48.7304948, 2.6330835 48.7308913, 2.6331251 48.7310782, 2.6331648 48.7312566, 2.6332061 48.7314318, 2.6332084 48.7315182, 2.6331702 48.7315942, 2.6331127 48.7316526, 2.6329507 48.7317126, 2.6327196 48.731751, 2.6323219 48.731834, 2.631837 48.7319077, 2.6315911 48.7319444, 2.6312691 48.7319862, 2.6312174 48.7319929, 2.6297128 48.7321958)
Chemin des Clos	LINESTRING (2.6270522 48.7311898, 2.6281426 48.7310766, 2.6286492 48.7310125, 2.6295235 48.730934, 2.6299617 48.7308997, 2.6300589 48.7308914, 2.6300901 48.7308889, 2.6303394 48.7308374, 2.632294 48.7304258, 2.632701 48.7303398, 2.6328067 48.7303236, 2.63291 48.7303324, 2.6329641 48.7303237)
Route de Servon	LINESTRING (2.6270522 48.7311898, 2.6270447 48.7311567, 2.6269661 48.7307359, 2.6264512 48.727633, 2.6264255 48.7273838, 2.6264391 48.7272494, 2.6266412 48.7263351, 2.6266572 48.7262402, 2.6266151 48.7261503, 2.6264985 48.7261156, 2.6264138 48.7261068, 2.6256435 48.7261096, 2.6251658 48.7260944, 2.6243367 48.726053, 2.6234859 48.7259828, 2.623001 48.7259092, 2.622693 48.725843)
Route de Servon	LINESTRING (2.622693 48.725843, 2.6223786 48.7257377, 2.6219893 48.7255478, 2.6184991 48.7237934, 2.6182919 48.7236914, 2.617481 48.7232924, 2.6166292 48.7228632, 2.6162566 48.7226761, 2.6158614 48.7224777, 2.6153705 48.7222246, 2.6149597 48.7220301)
Allée Commandant Guesnet	LINESTRING (2.5970835 48.700662, 2.5972137 48.7007695, 2.598143 48.7014826, 2.5985082 48.7016776, 2.598558 48.7017067)
Rue du Général Leclerc	LINESTRING (2.5983933 48.7019166, 2.598054 48.7021105, 2.5976679 48.7023311)
Rond-Point de la Pierre Marchande	LINESTRING (2.6070443 48.7037114, 2.6070635 48.7036327, 2.6071176 48.7035614, 2.6072017 48.7035041, 2.6073079 48.7034661, 2.6074266 48.703451, 2.6075284 48.7034571, 2.6076245 48.7034801, 2.6077085 48.7035186, 2.6077823 48.7035777, 2.607827 48.7036484, 2.607839 48.7037246, 2.607817 48.7037999, 2.607763 48.7038677, 2.607677 48.7039246, 2.6075689 48.7039617, 2.6074489 48.7039754, 2.6073282 48.7039645, 2.6072136 48.7039279, 2.6071223 48.7038692, 2.6070639 48.7037945, 2.6070443 48.7037114)
Chemin de Périgny	LINESTRING (2.5730579 48.7085197, 2.5731351 48.7086258, 2.5732295 48.7086768, 2.5733926 48.7087278, 2.5735478 48.7087537, 2.5747435 48.7088419, 2.5749066 48.7088619, 2.5752368 48.7089474, 2.5758764 48.7091216, 2.5763102 48.7093142)
Rue de l'Ormeteau	LINESTRING (2.5786623 48.7110374, 2.5786679 48.7109983, 2.5787114 48.7107844)
Rue de Périgny	LINESTRING (2.5763102 48.7093142, 2.57707 48.7096372, 2.5776671 48.709891, 2.5777873 48.7099703, 2.5780815 48.710217)
Rue de l'Ormeteau	LINESTRING (2.5779956 48.7104549, 2.5780613 48.7102785, 2.5780815 48.710217)
Rue de l'Ormeteau	LINESTRING (2.5779956 48.7104549, 2.5782699 48.7104834, 2.5783475 48.7104719)
Rue de l'Ormeteau	LINESTRING (2.5790376 48.7110675, 2.5786623 48.7110374)
Rue de l'Ormeteau	LINESTRING (2.5786623 48.7110374, 2.5783244 48.7112091, 2.5782865 48.711228, 2.5780639 48.7113393, 2.5777329 48.7115047, 2.577619 48.711541, 2.5774607 48.7115675, 2.5771331 48.7115993, 2.5765902 48.711652, 2.5765032 48.7116604, 2.576361 48.7116542, 2.5762524 48.7116056, 2.5761947 48.711533, 2.5761643 48.7114254, 2.5761529 48.7112189, 2.5761471 48.7111139, 2.5761729 48.7110233, 2.5762501 48.710961, 2.5766403 48.7109103, 2.5771631 48.7108567, 2.5775944 48.7106485, 2.5779956 48.7104549)
Chemin des Blés	LINESTRING (2.6157401 48.7046436, 2.6157674 48.7045553, 2.6158318 48.7044659, 2.6158919 48.7044149, 2.6159778 48.7043753, 2.6160893 48.70433, 2.6162181 48.7043186, 2.6171094 48.7043198)
Route de Servon	LINESTRING (2.6143205 48.7217871, 2.6142455 48.7217579, 2.6141605 48.7217233, 2.6136622 48.721509, 2.6135513 48.7214621, 2.6128169 48.7211536, 2.6109576 48.7203634, 2.6109145 48.7203399, 2.6107078 48.7202273, 2.6105426 48.7201317, 2.6104612 48.720072, 2.6103445 48.7199772, 2.6099308 48.7195687)
Route de Servon	LINESTRING (2.6149597 48.7220301, 2.6146868 48.7219195, 2.6144654 48.7218395, 2.6143205 48.7217871)
